id,true_target_has_exit,true_target_has_round,true_target_funding_delta_upper_q,true_target_valuation_delta_upper_q,true_target_employee_delta_upper_q,proba_target_has_exit,proba_target_has_round,proba_target_funding_delta_upper_q,proba_target_valuation_delta_upper_q,proba_target_employee_delta_upper_q,pred_target_has_exit,pred_target_has_round,pred_target_funding_delta_upper_q,pred_target_valuation_delta_upper_q,pred_target_employee_delta_upper_q,avg_true,avg_proba,avg_pred,name,valuation_usd,company_status,ID,Total funding (USD M),Employees latest number
2389137,0.0,1.0,0.0,0.0,0.0,0.1721113622188568,0.7403993606567383,0.3115849395593007,0.42316791415214533,0.2932619154453277,0.0,1.0,0.0,0.0,0.0,0.2,0.3881050984064738,0.2,Moonbird,8250000.0,operational,2389137,1.74,16.0
2389179,0.0,0.75,0.0,0.0,0.0,0.3946278691291809,0.40602365136146545,0.33813328047593433,0.33522281381818986,0.35286159813404083,0.0,1.0,0.1111111111111111,0.0,0.16666666666666666,0.15,0.36537384258376226,0.2555555555555556,Playground TV,,operational,2389179,1.36,3.0
2394302,0.0,0.3333333333333333,0.0,0.0,0.5555555555555556,0.5186247626940409,0.6045003533363342,0.25595490634441376,0.47576544682184857,0.5416717363728417,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.17777777777777776,0.4793034411138958,0.4,TapioView,,operational,2394302,0.55,43.0
2419843,0.0,0.5,0.0,0.0,0.0,0.4163089990615845,0.6524119079113007,0.2430867378910382,0.30326880017916363,0.3704750786225001,0.0,1.0,0.0,0.0,0.5,0.1,0.3971103047331174,0.3,Upfeed,6050605.0,operational,2419843,1.21,2.0
2422934,0.0,0.0,,,0.0,0.4884340614080429,0.6957945227622986,,,0.5937276184558868,0.0,1.0,,,0.6666666666666666,0.0,0.5926520675420761,0.5555555555555555,Collato,23100000.0,operational,2422934,4.62,1.0
2422985,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.5802669326464335,0.6239473422368368,0.5438520908355713,0.6468174854914347,0.5047939717769623,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.2,0.5799355645974477,0.6888888888888888,Mobius labs,30500000.0,acquired,2422985,6.11,9.0
2423449,0.0,1.0,0.0,,0.0,0.42869188636541367,0.5413167029619217,0.43512895703315735,,0.48929967482884723,0.0,1.0,0.3333333333333333,,0.5,0.25,0.47360930529733497,0.4583333333333333,Tracifier,3300000.0,operational,2423449,0.01,3.0
2423796,0.0,0.0,,,0.3333333333333333,0.5079986453056335,0.7789934873580933,,,0.6379711627960205,0.0,1.0,,,1.0,0.1111111111111111,0.6416544318199158,0.6666666666666666,Along Technologies,5500000.0,operational,2423796,1.1,16.0
2424083,0.0,0.5,0.0,0.0,0.0,0.36976924538612366,0.6371002197265625,0.548641304175059,0.5808976888656616,0.44978409508864087,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.1,0.5172385106484094,0.5333333333333333,Advokatguiden.no,5082508.0,operational,2424083,0.66,2.0
2424110,0.0,0.6666666666666666,0.0,0.0,0.0,0.41061028838157654,0.6107765833536783,0.5024197101593018,0.5122987578312556,0.4964955945809682,0.0,1.0,0.5,0.6666666666666666,0.4444444444444444,0.13333333333333333,0.506520186861356,0.5222222222222221,Apiable.io,2500000.0,operational,2424110,0.5,4.0
2424173,0.0,1.0,0.6666666666666666,1.0,1.0,0.5567879676818848,0.8350022435188293,0.4379931390285492,0.5034732321898142,0.5796129902203878,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7333333333333333,0.5825739145278931,0.5999999999999999,4.screen,115500000.0,operational,2424173,42.91,78.0
2424316,0.0,0.0,,,0.0,0.5179107189178467,0.6107295751571655,,,0.5473887324333191,0.0,1.0,,,0.6666666666666666,0.0,0.5586763421694437,0.5555555555555555,2local,,operational,2424316,0.15,31.0
2424358,0.0,1.0,1.0,,0.0,0.468969851732254,0.6533897519111633,0.6152824958165487,,0.503368059794108,0.0,1.0,1.0,,1.0,0.5,0.5602525398135185,0.75,ANYDAY,22000000.0,operational,2424358,4.4,51.0
2425015,0.0,0.5,0.0,0.0,0.5833333333333334,0.4515594094991684,0.6795879155397415,0.47981644173463184,0.5462313493092855,0.5720119029283524,0.0,1.0,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.2166666666666667,0.5458414038022359,0.6333333333333333,Hyrd,6050000.0,operational,2425015,1.21,26.0
2425023,0.0,0.3333333333333333,0.0,0.0,0.1111111111111111,0.4424779415130615,0.6693267424901327,0.5796753764152527,0.5160690943400065,0.5395342542065514,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.08888888888888888,0.549416681793001,0.7333333333333332,HYRE,2035000.0,operational,2425023,0.58,18.0
2425092,0.0,0.8333333333333334,0.13333333333333333,0.06666666666666667,0.0,0.4049515873193741,0.7137237091859182,0.5770604491233826,0.5073789358139038,0.6207831750313441,0.0,1.0,0.5333333333333333,0.7333333333333333,0.7777777777777778,0.2066666666666667,0.5647795712947846,0.6088888888888888,BAQME,7150000.0,operational,2425092,1.87,8.0
2425124,0.0,0.0,,,0.0,0.4748644530773163,0.785357654094696,,,0.6094050208727518,0.0,1.0,,,1.0,0.0,0.623209042681588,0.6666666666666666,Automate Estate,,closed,2425124,0.13,1.0
2425242,0.0,1.0,0.8333333333333334,0.75,0.75,0.6228156238794327,0.6951669156551361,0.6424298721055189,0.6376441592971483,0.7142100582520167,0.75,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666667,0.6624533258378504,0.8166666666666667,Codesphere,91300000.0,operational,2425242,25.76,83.0
2425453,0.0,1.0,0.0,0.0,0.1111111111111111,0.4601307411988576,0.7055182456970215,0.28541775834229255,0.22557958298259306,0.45203037394417656,0.0,1.0,0.2222222222222222,0.0,0.5555555555555556,0.22222222222222224,0.4257353404329883,0.35555555555555557,Kör,6655665.5,operational,2425453,1.56,15.0
2425559,0.0,1.0,1.0,1.0,1.0,0.5007463991641998,0.6630885124206543,0.7533091306686401,0.5940991163253784,0.726141091187795,0.6,1.0,0.8666666666666667,0.6666666666666666,0.8,0.8,0.6474768499533334,0.7866666666666667,Monta,440000000.0,operational,2425559,142.97,386.0
2425800,0.0,0.5,0.0,0.0,0.0,0.41543351113796234,0.6778276860713959,0.31548892209927243,0.3369693507750829,0.4781201183795929,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1,0.4447679176926613,0.4666666666666666,Medlink,275000.0,operational,2425800,0.19,4.0
2426082,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.4538953006267547,0.4774367809295654,0.45881741245587665,0.3286002626021703,0.4056764741738637,0.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.42488524615764617,0.4666666666666666,Certif-ID,8800000.0,operational,2426082,1.76,17.0
2426524,0.0,0.0,,,0.0,0.41751642525196075,0.6476946771144867,,,0.5018330067396164,0.0,1.0,,,0.6666666666666666,0.0,0.522348036368688,0.5555555555555555,Fleksa,,operational,2426524,0.06,10.0
2426933,0.0,1.0,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.49001070857048035,0.7091168562571207,0.5144540344675382,0.5381206009123061,0.6032268106937408,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.2888888888888889,0.5709858021802372,0.6666666666666666,Fraudio,11000000.0,operational,2426933,5.95,19.0
2427025,0.0,0.0,,,0.0,0.4392818510532379,0.6452556848526001,,,0.4711744288603465,0.0,1.0,,,0.6666666666666666,0.0,0.5185706549220616,0.5555555555555555,vystem,,operational,2427025,0.44,5.0
2427197,0.0,0.0,,,0.0,0.4349028021097183,0.5568051934242249,,,0.5650527576605479,0.0,1.0,,,1.0,0.0,0.5189202510648303,0.6666666666666666,Newsbriefs,,operational,2427197,0.18,2.0
2427200,0.0,0.6666666666666666,0.0,0.0,0.05555555555555555,0.3116855944196383,0.39710109929243725,0.1714142896234989,0.249639056622982,0.2853198796510696,0.0,0.8333333333333334,0.16666666666666666,0.0,0.1111111111111111,0.14444444444444443,0.2830319839219252,0.22222222222222224,Filancore,,operational,2427200,0.91,9.0
2427210,0.0,0.5,0.0,0.0,0.0,0.45693233609199524,0.2142588272690773,0.07048236206173893,0.16552619387706116,0.24942556520303083,0.0,1.0,0.0,0.0,0.0,0.1,0.2313250569005807,0.2,Block2Job,,operational,2427210,0.86,1.0
2427314,1.0,1.0,,,0.0,0.48942023515701294,0.7410834431648254,,,0.7062225639820099,0.0,1.0,,,1.0,0.6666666666666666,0.6455754141012827,0.6666666666666666,CURE,7700000.0,acquired,2427314,1.54,4.0
2427551,0.0,0.0,,,0.0,0.5465633273124695,0.7690039873123169,,,0.7033626834551493,1.0,1.0,,,1.0,0.0,0.6729766660266452,1.0,Cooper,,operational,2427551,0.06,10.0
2427566,0.0,1.0,0.2222222222222222,0.0,0.5555555555555556,0.6374318599700928,0.5285798112551371,0.5583726871344779,0.6003351344002618,0.6053553289837308,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.35555555555555557,0.58601496434874,0.7555555555555555,Concular,4400000.0,operational,2427566,2.75,45.0
2427843,0.0,0.0,,,0.0,0.3287586867809295,0.3659470081329345,,,0.35068100690841675,0.0,0.0,,,0.3333333333333333,0.0,0.3484622339407603,0.1111111111111111,GraffitiTagr,,operational,2427843,0.06,1.0
2427930,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6107878684997559,0.7138634324073792,0.6375565330187479,0.5942292710145315,0.5868131518363953,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6000000000000001,0.6286500513553619,0.8666666666666666,Delphai,20900000.0,acquired,2427930,5.17,39.0
2428035,0.0,0.6666666666666666,0.0,0.0,0.4444444444444444,0.5351678431034088,0.612104594707489,0.6298466126124064,0.5532343884309133,0.5957053965992398,0.3333333333333333,1.0,0.8333333333333334,0.8333333333333334,0.7777777777777778,0.22222222222222224,0.5852117670906914,0.7555555555555555,Bits&birds,2750000.0,operational,2428035,0.61,30.0
2428109,0.0,0.5,0.8333333333333334,1.0,1.0,0.44010698050260544,0.6633886843919754,0.49991580347220105,0.4838004062573115,0.5112121490140756,0.0,1.0,0.5,0.3333333333333333,0.5833333333333334,0.6666666666666667,0.5196848047276339,0.4833333333333333,Neat,595100000.0,operational,2428109,27.5,613.0
2428116,0.0,0.0,,,0.0,0.35584524273872375,0.34941017627716064,,,0.4571923067172368,0.0,1.0,,,0.5,0.0,0.38748257524437374,0.5,Monimmo,,operational,2428116,0.1,3.0
2428209,0.0,0.0,,,0.0,0.45564644038677216,0.47663237154483795,,,0.3662138134241104,0.0,1.0,,,0.3333333333333333,0.0,0.4328308751185735,0.4444444444444444,Debtify,,operational,2428209,0.44,5.0
2428346,0.0,0.0,,,0.8333333333333334,0.3913218080997467,0.5014026015996933,,,0.34684053560098005,0.0,1.0,,,0.16666666666666666,0.2777777777777778,0.41318831510014004,0.3888888888888889,Foodiary,,operational,2428346,0.17,66.0
2428386,0.0,0.6,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.47086719870567323,0.6324574589729309,0.5229862829049429,0.5928627649943033,0.6188705583413442,0.2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.5676088527838389,0.6399999999999999,BRIKL,11000000.0,operational,2428386,2.59,18.0
2428884,0.0,1.0,0.4166666666666667,0.3333333333333333,0.16666666666666666,0.4493968039751053,0.5268043056130409,0.44544387484590214,0.4182027454177539,0.46821053077777225,0.0,1.0,0.5,0.5,0.5,0.38333333333333336,0.46161165212591493,0.5,Neocom,22500000.0,operational,2428884,5.6,15.0
2429052,0.0,1.0,0.2222222222222222,0.0,0.1111111111111111,0.46521471937497455,0.6340490976969401,0.4790154927306705,0.43678654895888436,0.5628834035661485,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2666666666666667,0.5155898524655236,0.4666666666666666,BubblyDoo,7150000.0,operational,2429052,3.74,14.0
2429763,1.0,1.0,0.08333333333333333,0.0,0.0,0.4376809448003769,0.5451735407114029,0.4088335248331229,0.37354035178820294,0.31855936814099545,0.0,1.0,0.25,0.08333333333333333,0.08333333333333333,0.4166666666666667,0.41675754605482024,0.2833333333333333,Etvas,5500000.0,acquired,2429763,2.37,9.0
2430342,0.0,0.0,,,0.0,0.37087216973304743,0.2460854426026344,,,0.3046046967307726,0.0,0.0,,,0.16666666666666666,0.0,0.3071874363554848,0.05555555555555555,EasyWeek,,operational,2430342,0.33,5.0
2430572,0.75,0.75,,,0.0,0.5267688557505608,0.48307985067367554,,,0.47301548967758816,0.25,1.0,,,0.4166666666666667,0.5,0.4942880653672748,0.5555555555555556,Mindpool,,acquired,2430572,2.5,6.0
2431170,0.0,0.5,0.0,0.0,0.16666666666666666,0.401320643723011,0.6171712875366211,0.39531902968883514,0.4463560829559962,0.45127207040786743,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.13333333333333333,0.4622878228624662,0.39999999999999997,Mily Technologies,5500000.0,operational,2431170,1.1,15.0
2431544,1.0,1.0,0.0,,0.0,0.37911874800920486,0.6489071100950241,0.13710418467720345,,0.3215492243568102,0.0,1.0,0.0,,0.25,0.5,0.3716698167845607,0.3125,Oceanbolt,,acquired,2431544,0.01,1.0
2431735,0.0,0.0,,,0.0,0.31367234885692596,0.6292304992675781,,,0.3360106671849887,0.0,1.0,,,0.16666666666666666,0.0,0.42630450510316426,0.3888888888888889,Forkbeard Technologies,50220022.0,operational,2431735,10.04,7.0
2431990,0.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.37996926158666605,0.5134621262550354,0.34679193049669266,0.3623831669489543,0.38746849199136096,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.4666666666666666,0.39801499545574187,0.4333333333333333,Happyhotel,11000000.0,operational,2431990,2.2,38.0
2431998,0.0,1.0,0.0,0.0,0.0,0.4413471221923828,0.5032195349534353,0.5842493126789728,0.4987420290708542,0.44352447821034324,0.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.4942164954211977,0.5333333333333333,Honest & Rare,,operational,2431998,0.36,4.0
2432111,0.0,0.0,,,,0.46504954993724823,0.22904332727193827,,,,0.0,0.0,,,,0.0,0.3470464386045933,0.0,Marifaa,75000.0,closed,2432111,0.01,
2432145,0.0,0.5,,,0.0,0.439081460237503,0.7145241051912308,,,0.5817508324980736,0.0,1.0,,,0.75,0.16666666666666666,0.5784521326422691,0.5833333333333334,BRAUZZ.,,operational,2432145,0.11,8.0
2432253,0.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.42658019065856934,0.6266313642263412,0.3798159832755725,0.38359542191028595,0.5363325799504916,0.25,1.0,0.6666666666666666,0.5,0.5833333333333334,0.2833333333333333,0.47059110800425213,0.6,Flowrite,22000000.0,operational,2432253,5.01,13.0
2432387,0.0,0.0,,,0.0,0.397418200969696,0.1749954670667648,,,0.2256328066190083,0.0,0.0,,,0.0,0.0,0.266015491551823,0.0,Crumb,137500.0,operational,2432387,0.03,1.0
2432638,0.0,1.0,0.16666666666666666,0.0,0.8333333333333334,0.44231304526329035,0.7132651507854462,0.6033491839965185,0.5300762703021368,0.7058874169985453,0.5,1.0,0.6666666666666666,0.6666666666666666,1.0,0.4,0.5989782134691874,0.7666666666666666,Jobgether,7700000.0,operational,2432638,2.53,316.0
2432733,0.0,0.75,0.0,0.0,0.0,0.4088048487901687,0.49675022065639496,0.2310514565971162,0.2895866599347856,0.3080375716090202,0.0,1.0,0.0,0.1111111111111111,0.08333333333333333,0.15,0.34684615151749715,0.23888888888888887,BOW,1375000.0,operational,2432733,0.5,12.0
2432981,0.0,0.0,,,0.0,0.4077735841274261,0.6064122319221497,,,0.4751843412717183,0.0,1.0,,,0.3333333333333333,0.0,0.49645671910709804,0.4444444444444444,Genvalues,,operational,2432981,0.15,3.0
2433173,0.0,1.0,0.0,,0.0,0.4185672700405121,0.6550644874572754,0.4069107605351342,,0.4125855495532354,0.0,1.0,0.4444444444444444,,0.4,0.25,0.47328201689653926,0.46111111111111114,Goscore,,operational,2433173,0.12,5.0
2433250,0.0,0.0,,,0.0,0.44086188077926636,0.4432335644960403,,,0.5032762140035629,0.5,1.0,,,0.3333333333333333,0.0,0.46245721975962323,0.611111111111111,MAGGY,,operational,2433250,0.22,1.0
2433269,0.0,0.6666666666666666,0.0,,0.0,0.3371786375840505,0.659535825252533,0.26500424370169634,,0.2748942524194717,0.0,1.0,0.16666666666666666,,0.2222222222222222,0.16666666666666666,0.3841532397394379,0.3472222222222222,D-Fetch,,operational,2433269,0.37,8.0
2433398,0.0,1.0,0.1111111111111111,0.0,0.0,0.5045990149180094,0.656870424747467,0.3736551900704701,0.2964841011497709,0.4775730570157369,0.6666666666666666,1.0,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.22222222222222224,0.4618363575802909,0.5555555555555556,Logcast,12101210.0,operational,2433398,3.66,7.0
2433425,0.0,0.3333333333333333,0.0,0.0,0.0,0.4015673001607259,0.5452156762282053,0.3355073680480321,0.40433167417844135,0.2864253239499198,0.0,1.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.06666666666666667,0.3946094685130649,0.3555555555555555,Datavillage,5500000.0,operational,2433425,1.16,11.0
2433666,0.0,0.0,,,0.0,0.454773485660553,0.3941056728363037,,,0.45848348736763,0.0,1.0,,,0.3333333333333333,0.0,0.43578754862149555,0.4444444444444444,DaVinci Kitchen,,operational,2433666,1.28,2.0
2433902,0.0,0.0,,,0.5,0.34101478755474085,0.32207432389259333,,,0.3800352215766907,0.0,1.0,,,0.3333333333333333,0.16666666666666666,0.3477081110080083,0.4444444444444444,Hi Rasmus,,operational,2433902,0.06,43.0
2433906,0.0,0.0,,,0.0,0.4768779873847961,0.4655792713165283,,,0.3102395137151082,0.0,1.0,,,0.0,0.0,0.41756559080547756,0.3333333333333333,Linkster GmbH,,operational,2433906,0.09,12.0
2434054,0.0,0.0,,,0.0,0.4750953316688537,0.2387996613979339,,,0.2730451424916585,0.0,1.0,,,0.0,0.0,0.3289800451861487,0.3333333333333333,Klein Data Research,,operational,2434054,0.11,3.0
2434464,0.0,1.0,0.0,,0.0,0.31317161023616785,0.40610322356224055,0.10729118133895095,,0.1923205231626828,0.0,1.0,0.0,,0.0,0.25,0.25472163457501057,0.25,Reklima,,operational,2434464,0.64,2.0
2434710,0.0,1.0,0.08333333333333333,0.0,0.0,0.4801725521683693,0.6352790147066116,0.43484194576740265,0.5124242752790451,0.4624822388092677,0.0,1.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.21666666666666665,0.5050400053461392,0.4666666666666667,WARGdrones,2750000.0,operational,2434710,2.61,10.0
2435033,0.0,1.0,,,0.3333333333333333,0.5387029647827148,0.6413389444351196,,,0.6222551465034485,0.0,1.0,,,1.0,0.4444444444444444,0.6007656852404276,0.6666666666666666,Urbify,11000000.0,operational,2435033,2.2,34.0
2435196,0.0,0.3333333333333333,0.0,0.0,0.0,0.4589538872241974,0.36365002890427905,0.41133737564086914,0.36895841360092163,0.2923296127054426,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.06666666666666667,0.379045863615142,0.3333333333333333,Resilient Resident,,operational,2435196,0.06,1.0
2435199,0.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5272315442562103,0.4948660135269165,0.6691123346487681,0.5978959798812866,0.5268836369117101,0.5,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.39999999999999997,0.5631979018449783,0.5666666666666667,Tomorrow Biostasis,27500000.0,operational,2435199,11.11,26.0
2435284,0.0,1.0,0.6666666666666666,0.0,0.0,0.6915010511875153,0.5133151412010193,0.7678062419096628,0.7586032450199127,0.7004197140534719,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.6863290786743164,1.0,Timeless,66000000.0,operational,2435284,25.85,28.0
2435375,0.0,1.0,0.0,,0.0,0.4827877879142761,0.692066740989685,0.5217278654376666,,0.5812070965766907,0.0,1.0,0.5333333333333333,,0.8,0.25,0.5694473727295796,0.5833333333333333,RiDERgy,,operational,2435375,0.28,8.0
2435530,0.0,0.0,,,0.3333333333333333,0.6138847172260284,0.5304074883460999,,,0.3968770503997803,0.5,1.0,,,0.5,0.1111111111111111,0.5137230853239695,0.6666666666666666,ApplyZ GmbH,5115000.0,operational,2435530,1.02,36.0
2435790,0.6666666666666666,1.0,0.0,0.0,0.1111111111111111,0.4521101911862691,0.5897555549939474,0.44684727324379814,0.5285198324256473,0.5482058889336057,0.0,1.0,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.3555555555555555,0.5130877481566535,0.5777777777777777,Sawayo,,acquired,2435790,2.53,15.0
2436087,0.0,1.0,0.8333333333333334,1.0,0.9166666666666666,0.44116923958063126,0.5925193876028061,0.2607681915784875,0.33859703813989955,0.2546421773731708,0.0,1.0,0.08333333333333333,0.25,0.0,0.75,0.37753920685499903,0.26666666666666666,ReOrbit,247500000.0,operational,2436087,56.95,89.0
2436509,0.0,0.0,,,0.0,0.4593736082315445,0.46330626308917994,,,0.3096615175406138,0.0,0.5,,,0.0,0.0,0.4107804629537794,0.16666666666666666,Soundtracktor,,operational,2436509,0.33,1.0
2436865,0.0,0.0,,,0.0,0.32892394065856934,0.49640992283821106,,,0.33362632741530734,0.0,1.0,,,0.16666666666666666,0.0,0.38632006363736254,0.3888888888888889,Tabtimize,,operational,2436865,0.1,1.0
2437123,0.0,1.0,0.8888888888888888,0.6666666666666666,0.6111111111111112,0.5940824548403422,0.6582898398240408,0.8422914346059164,0.7381032639079623,0.7770417730013529,0.6666666666666666,1.0,0.8888888888888888,0.8888888888888888,1.0,0.6333333333333333,0.7219617532359229,0.888888888888889,Sastrify,110000000.0,operational,2437123,44.79,61.0
2437143,0.5,0.75,0.0,0.0,0.0,0.3763711526989936,0.2977115698158741,0.14275278151035303,0.22713794435063997,0.2627055241415898,0.0,0.5,0.0,0.0,0.16666666666666666,0.25,0.26133579450349015,0.13333333333333333,Tendmill,,acquired,2437143,1.34,2.0
2437278,0.0,0.0,,,0.0,0.430386021733284,0.5913173854351044,,,0.45132294793923694,0.0,1.0,,,0.5,0.0,0.4910087850358751,0.5,SOCRAI,,operational,2437278,0.1,5.0
2437313,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.43756042917569477,0.6892229119936625,0.6249514122804006,0.6054994960625967,0.6525896588961283,0.0,1.0,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.3555555555555555,0.6019647816816966,0.6777777777777778,Seatti,16500000.0,operational,2437313,3.85,22.0
2437398,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.49086493253707886,0.6766706705093384,0.5281948248545328,0.5440375854571661,0.5757505496342977,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.3555555555555555,0.5631037125984828,0.6888888888888889,Tl;dv,23650000.0,operational,2437398,5.06,58.0
2437482,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.44720316926638287,0.5737871527671814,0.5820998698472977,0.5799100200335184,0.4454578657944997,0.0,1.0,0.8333333333333334,0.6666666666666666,0.4444444444444444,0.4666666666666666,0.5256916155417761,0.5888888888888889,Scantinel Photonics,55000000.0,operational,2437482,19.25,46.0
2437506,0.0,1.0,0.0,0.16666666666666666,0.0,0.41599660118420917,0.5877558638652166,0.480421362651719,0.45541484240028596,0.5414000285996331,0.16666666666666666,1.0,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.23333333333333334,0.49619773974021275,0.5333333333333333,Orderli,9900000.0,operational,2437506,1.18,7.0
2437642,0.0,0.0,,,0.0,0.4851341545581817,0.4005908668041229,,,0.339003990093867,0.0,1.0,,,0.3333333333333333,0.0,0.4082430038187239,0.4444444444444444,Refurbly,3630363.0,operational,2437642,0.73,11.0
2437693,0.0,0.0,,,0.0,0.47398632764816284,0.7179358005523682,,,0.6003805100917816,0.0,1.0,,,0.8333333333333334,0.0,0.5974342127641042,0.6111111111111112,Workfellow.ai,15000000.0,operational,2437693,3.0,9.0
2437694,0.3333333333333333,1.0,0.0,0.0,0.0,0.4311433384815852,0.6253823339939117,0.3516643738581074,0.4255101258556048,0.4613354160553879,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.26666666666666666,0.4590071176489194,0.45555555555555555,Segments.ai,5500000.0,acquired,2437694,1.22,11.0
2437750,0.0,0.3333333333333333,0.0,0.0,0.0,0.3158158461252848,0.4050930440425873,0.18559109667936957,0.2880744338035583,0.336602293782764,0.0,0.6666666666666666,0.0,0.0,0.1111111111111111,0.06666666666666667,0.3062353428867128,0.15555555555555553,Boombrush,3575000.0,operational,2437750,0.79,8.0
2437767,0.0,1.0,,,0.3333333333333333,0.5994762182235718,0.7470723986625671,,,0.6168898940086365,0.0,1.0,,,1.0,0.4444444444444444,0.6544795036315918,0.6666666666666666,Timeseer.AI,30000000.0,operational,2437767,6.0,17.0
2437770,0.0,0.0,,,0.16666666666666666,0.41319766640663147,0.40318238735198975,,,0.37507464985052746,0.0,1.0,,,0.5,0.05555555555555555,0.3971515678697162,0.5,Triviar,4015000.0,operational,2437770,0.8,12.0
2437863,0.0,0.8,0.0,0.0,0.06666666666666667,0.5518882989883422,0.6548131346702576,0.4905030553539594,0.5624140451351801,0.6196162005265554,0.2,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.17333333333333334,0.575846946934859,0.6399999999999999,Swaarm,5500000.0,operational,2437863,1.98,11.0
2438105,0.0,0.6,0.0,0.0,0.2,0.399096655845642,0.49545844793319704,0.4692881902058919,0.37757789426379734,0.49474567770957945,0.0,1.0,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.16,0.44723337319162154,0.5066666666666666,Upperbloom,1650000.0,operational,2438105,0.66,16.0
2438486,0.8,1.0,0.0,,0.0,0.49167614579200747,0.6417019605636597,0.5970744887987772,,0.6146605789661408,0.2,1.0,0.8333333333333334,,0.7333333333333333,0.45,0.5862782935301463,0.6916666666666667,Off Script,,acquired,2438486,0.41,1.0
2438489,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.37567315498987836,0.6635713974634806,0.3717251867055893,0.5715600649515787,0.5007717857758204,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.5555555555555556,0.5333333333333333,0.49666031797726945,0.5777777777777777,Veri,17600000.0,acquired,2438489,3.52,44.0
2438574,0.0,0.75,0.2222222222222222,0.1111111111111111,0.4166666666666667,0.4238564185798168,0.6209365129470825,0.624678545527988,0.5997751222716438,0.598976676662763,0.0,1.0,0.8888888888888888,0.6666666666666666,0.75,0.3,0.5736446551978588,0.6611111111111111,VisioLab,11000000.0,operational,2438574,3.43,31.0
2438651,0.6666666666666666,1.0,0.26666666666666666,0.3333333333333333,0.6666666666666666,0.4622127761443456,0.5668367793162664,0.4371786445379257,0.3622976154088973,0.4855498323837916,0.0,1.0,0.4666666666666667,0.4,0.5555555555555556,0.5866666666666667,0.46281512955824533,0.4844444444444445,Fyrfeed,11000000.0,acquired,2438651,2.31,33.0
2439059,0.0,1.0,,,0.0,0.3536140918731689,0.7150713205337524,,,0.3640146156152089,0.0,1.0,,,0.3333333333333333,0.3333333333333333,0.47756667600737673,0.4444444444444444,SuperVision Earth,,operational,2439059,0.26,14.0
2439361,0.0,1.0,0.0,0.0,0.0,0.25575149556001026,0.6788088083267212,0.5956143389145533,0.6140248278776804,0.5804962250921462,0.0,1.0,0.6666666666666666,0.8333333333333334,0.5555555555555556,0.2,0.5449391391542223,0.611111111111111,Tenac.io,,operational,2439361,0.77,2.0
